id,title,aliases,artistId,year,year_min,year_max,medium,movement,era,blurb,,
work_dancers_in_blue,青い踊り子たち,Dancers in Blue,artist_edgar_degas,,1897,1897,painting,,modern_19c,同じ動作が反復され、舞台の華やぎが労働のリズムとして見えてくる。青の濃淡が、呼吸の速度になる。,,
work_woman_in_blue_reading_letter,青衣の女（手紙を読む）,Woman in Blue Reading a Letter,artist_johannes_vermeer,1663,,,oil_painting,,baroque,手紙を読む姿を、静かな呼吸として描いた室内画。地図や光の反射が、感情を言葉なしに膨らませる。,,
work_blue_rider_kandinsky,青騎士,Der Blaue Reiter|The Blue Rider,artist_wassily_kandinsky,1903,,,painting,expressionism,modern_early_20c,疾走する騎士像を曖昧に描き、形より感情の速度を優先した。風景が震え、象徴が直感として刺さる。,,
work_landscape_with_stone_bridge,石橋のある風景,Landscape with the Stone Bridge,artist_rembrandt,1638,,,oil_painting,,baroque,雲間の光が地表へ落ちる瞬間を捉え、風景を心の劇として描いた。静かな自然が、どこか宗教的な気配を帯びる。,,
work_haystacks_monet,積みわら,Haystacks|Meules,artist_claude_monet,,1890,1891,painting,impressionism,modern_19c,同じモチーフを季節と時間で描き分け、光が対象を変形させる過程を示した。見慣れた農村が、色彩実験の舞台へ変わる。,,
work_haystacks_series,積みわら（連作）,Haystacks series|Meules,artist_claude_monet,,1890,1891,painting,impressionism,modern_19c,同じモチーフを季節と光で描き分け、時間を絵画の単位にした。対象が変わらないほど、変化の鮮烈さが立つ。,,
work_the_red_studio,赤いアトリエ,The Red Studio,artist_henri_matisse,1911,,,painting,,modern_early_20c,室内を赤一色で包み、作品と家具を線で浮かせて空間を再定義した。奥行きが溶け、制作の場が思考の平面になる。,,
work_boy_in_a_red_vest,赤いチョッキの少年,Boy in a Red Vest,artist_paul_cezanne,,1888,1890,painting,post_impressionism,modern_19c,少年の姿を塊として捉え、色面の重さで身体を構築した。静止の中に緊張があり、空間が固く締まる。,,
work_harmony_in_red,赤のハーモニー,The Red Room|Harmony in Red,artist_henri_matisse,1908,,,painting,,modern_early_20c,室内を赤で満たし、模様と静物を一枚の布のように織り上げた。空間の奥行きが溶け、装飾が世界の秩序として立ち上がる。,,
work_four_darks_in_red,赤の中の四つの暗色,Four Darks in Red,artist_mark_rothko,1958,,,painting,abstract_expressionism,modern_mid_20c,赤い場の上に暗色が沈み、色の関係が心理の圧力として働く。単純な面が、長く見るほど重層的な感情を立ち上げる。,,
work_vision_after_the_sermon,説教の後の幻影,Vision After the Sermon|La Vision après le sermon,artist_paul_gauguin,1888,,,painting,post_impressionism,modern_19c,赤い地面と大胆な輪郭で、信仰の幻視を現実から切り離して示した。日本美術的な平面性を取り込み、象徴へ向かう絵画の道を開く。,,
work_the_fortune_teller_caravaggio,占い師,The Fortune Teller,artist_caravaggio,,1594,1595,oil_painting,,baroque,甘い距離の中で指輪が抜かれ、騙される瞬間が静かに進む。明るい場面なのに、背中が冷える。,,
work_hendrickje_bathing,川で水浴するヘンドリッキエ,Hendrickje Bathing in a River,artist_rembrandt,1654,,,oil_painting,,baroque,水辺の冷たさと肌の温度を同居させ、親密さをそっと差し出した。視線が控えめで、沈黙が優しい。,,
work_the_disasters_of_war,戦争の惨禍,The Disasters of War|Los Desastres de la Guerra,artist_francisco_goya,,1810,1820,printmaking,romanticism,modern_19c,戦争の暴力と飢餓を連作で記録し、英雄譚を徹底的に拒んだ。繰り返し見るほど、痛みが乾いた事実として残る。,,
work_st_john_the_baptist_leonardo,洗礼者ヨハネ,Saint John the Baptist,artist_leonardo_da_vinci,,1513,1516,oil_painting,,renaissance,闇から浮かぶ微笑と指差しで、神秘を挑発的に示した晩年作。輪郭が溶け、視線だけが鋭く残る。,,
work_beheading_of_st_john_the_baptist,洗礼者ヨハネの斬首,The Beheading of Saint John the Baptist,artist_caravaggio,1608,,,oil_painting,,baroque,広い暗闇に行為を置き、死の静けさを残酷に強調した。血の痕跡が、時間の重さとして画面に残る。,,
work_girl_reading_letter_open_window,窓辺で手紙を読む娘,Girl Reading a Letter at an Open Window,artist_johannes_vermeer,1657,,,oil_painting,,baroque,手紙の内容を明かさず、光と室内の気配だけで感情の揺れを示した。日常の片隅が、秘密の舞台へ変わる。,,
work_madonna_of_the_meadow,草地の聖母,Madonna of the Meadow,artist_raphael,,1505,1506,painting,,renaissance,三角構図に穏やかな関係性を収め、優しさの中に受難の予兆を織り込んだ。均衡の美が、そのまま祈りの形になる。,,
work_improvisation_28,即興28（第2版）,Improvisation 28 (second version),artist_wassily_kandinsky,1912,,,painting,expressionism|abstract_art,modern_early_20c,即興的な線の奔流で、感情の発火を直接画面へ流し込んだ。形は揺れ、意味が確定しないまま、見る者の内側で物語が生まれる。,,
work_the_angel_standing_in_the_sun,太陽の中に立つ天使,The Angel Standing in the Sun,artist_jmw_turner,1846,,,painting,romanticism,modern_19c,眩い光に天使の象徴を重ね、歴史と終末の感覚を光そのもので表した。輪郭が溶け、意味が眩しさへ変換される。,,
work_great_piece_of_turf,大きな芝の塊,Great Piece of Turf,artist_albrecht_durer,1503,,,watercolor,,renaissance,雑草の集合を主役にし、自然観察を絵の価値へ引き上げた。些細な生命が、驚くほど堂々と存在する。,,
work_great_piece_of_turf,大きな草むら,Great Piece of Turf,artist_albrecht_durer,1503,,,watercolor,,renaissance,草の束がそのまま宇宙のように複雑で、観察が驚異へ変わる。小さな自然が、圧倒的な密度で迫る。,,
work_sudden_shower_shin_ohashi_atake,大はしあたけの夕立,Sudden Shower over Shin-Ōhashi bridge and Atake|Ōhashi Atake no yūdachi,artist_utagawa_hiroshige,1857,,,printmaking,ukiyo_e,modern_19c,斜めの雨線が視界を切り、橋を渡る人々の気配が一瞬で伝わる。天候の変化がドラマとなり、江戸の生活が生きた風景になる。,,
work_the_large_bathers_renoir,大水浴,The Large Bathers|Les Grandes Baigneuses,artist_pierre_auguste_renoir,1887,,,painting,impressionism,modern_19c,古典的構図に近づきつつ、肌の光を印象派の筆致で保った晩期の試み。感覚の絵画と伝統の理想がせめぎ合う。,,
work_large_bathers_cezanne,大水浴図,The Large Bathers,artist_paul_cezanne,1906,,,painting,post_impressionism,modern_early_20c,人体と樹木が同じ構造で組まれ、自然と身体が一つの骨格になる。物語より構築が前に出て、風景が固い。,,
work_union_of_earth_and_water,大地と水の合一,The Union of Earth and Water,artist_peter_paul_rubens,1618,,,oil_painting,,baroque,寓意的人物で豊穣と政治的秩序を重ね、壮麗な象徴画にした。肉体の量感が、概念に説得力を与える。,,
work_jeremiah_lamenting,嘆く預言者エレミヤ,Jeremiah Lamenting the Destruction of Jerusalem,artist_rembrandt,1630,,,oil_painting,,baroque,沈思する顔に歴史の喪失を集約し、悲しみを静かな重量として描いた。光が弱いほど、内面が深く見える。,,
work_the_geographer,地理学者,The Geographer|De Geograaf,artist_johannes_vermeer,1669,,,oil_painting,,baroque,窓光の中で地図を扱う青年を描き、知の緊張を静けさとして定着させた。世界を測る行為が、室内の空気まで張りつめさせる。,,
work_the_clothed_maja,着衣のマハ,The Clothed Maja|La maja vestida,artist_francisco_goya,,1800,1805,oil_painting,romanticism,modern_19c,同じ構図で衣服を纏わせ、裸像との対比で見る側の倫理と欲望を浮き彫りにした。布の質感の艶が、隠すことの誘惑を逆に強める。,,
work_women_in_the_garden,庭の女たち,Women in the Garden,artist_claude_monet,1866,,,painting,impressionism,modern_19c,屋外光のきらめきをドレスの白に受け止め、空気そのものを描いた初期の挑戦作。影が色になり、夏の温度が漂う。,,
work_woman_holding_a_balance,天秤を持つ女,Woman Holding a Balance,artist_johannes_vermeer,,1662,1664,oil_painting,,baroque,静止した手元に、価値の測定と心の均衡を重ねた寓意的室内画。窓光の穏やかさが、判断の瞬間の緊張を柔らげる。,,
work_the_astronomer,天文学者,The Astronomer|De Astronoom,artist_johannes_vermeer,1668,,,oil_painting,,baroque,天体観測の一瞬を、柔らかな光と沈黙で包み込んだ。理性の探究が、手の動きと視線の集中として伝わる。,,
work_dance_in_the_country,田舎のダンス,Dance in the Country,artist_pierre_auguste_renoir,1883,,,painting,impressionism,modern_19c,明るい屋外での踊りを軽やかに描き、幸福の感覚を色で押し出した。身振りの大きさが、余暇の解放感を伝える。,,
work_electric_chair_warhol,電気椅子,Electric Chair,artist_andy_warhol,1967,,,printmaking,pop_art,modern_mid_20c,処刑装置の写真を反復し、死がメディアの図像になる怖さを示した。空白の多さが、逆に恐怖を増幅させる。,,
work_the_slaughtered_ox,屠られた牛,The Slaughtered Ox,artist_rembrandt,1655,,,oil_painting,,baroque,肉の重さを直視し、静物を生と死の境界へ押し広げた。日常の素材が、宗教的な沈黙を帯びて迫ってくる。,,
work_dance_in_the_city,都会のダンス,Dance in the City,artist_pierre_auguste_renoir,1883,,,painting,impressionism,modern_19c,黒い衣装の端正さが社交の緊張を作り、動きが上品に抑えられる。華やかさより、距離の感覚が漂う。,,
work_the_slave_ship,奴隷船,The Slave Ship,artist_jmw_turner,1840,,,painting,romanticism,modern_19c,海の怒りと残虐の記憶を、燃えるような色彩で渦巻かせた作品。自然の美が倫理の痛みと衝突し、見る者の感情を引き裂く。,,
work_adoration_of_the_magi_botticelli,東方三博士の礼拝,Adoration of the Magi,artist_sandro_botticelli,1475,,,painting,,renaissance,聖なる場面に同時代の人物像を重ね、信仰と社会の現実を接続した。群像の視線が中心へ収束し、祝祭と緊張が同居する。,,
work_adoration_of_the_magi_rubens,東方三博士の礼拝（ルーベンス）,Adoration of the Magi,artist_peter_paul_rubens,1624,,,oil_painting,,baroque,光の中心へ群像を押し寄せさせ、崇拝の場を壮麗な劇として組み立てた。豪奢さの中に、人間の動きが生きている。,,
work_adoration_of_the_magi,東方三博士の礼拝（レオナルド）,Adoration of the Magi,artist_leonardo_da_vinci,,1481,1482,painting,,renaissance,渦巻く群像の中に崇拝の中心を探らせ、未完のまま構想の熱を露わにした。動きの設計が、そのままドラマとして立ち上がる。,,
work_the_stolen_kiss_fragonard,盗まれたキス,The Stolen Kiss,artist_jean_honore_fragonard,1787,,,oil_painting,,rococo,扉の隙間に緊張を残し、秘密の一瞬を甘さと危うさで描いた。軽い筆致が、心拍の速さに変わる。,,
work_the_stolen_kiss_fragonard,盗まれた接吻,The Stolen Kiss|Le Baiser volé,artist_jean_honore_fragonard,,1786,1788,oil_painting,,rococo,背後の気配を恐れつつ交わされる一瞬の接吻を描き、物語の入口だけを示した。衣装の輝きが、秘密の甘さを増幅させる。,,
work_la_tauromaquia,闘牛技,La Tauromaquia,artist_francisco_goya,1816,,,printmaking,romanticism,modern_19c,闘牛の危うさを版画で切り取り、祝祭と死の距離を露わにした。動きが鋭く、恐怖の一瞬が固定される。,,
work_squares_with_concentric_circles,同心円のある正方形,Squares with Concentric Circles,artist_wassily_kandinsky,1913,,,painting,abstract_art,modern_early_20c,色の正方形に同心円を置き、色彩の響きを実験として提示した。形が単純なほど、色の振動が耳に届くように感じられる。,,
work_buffoon_calabacillas,道化師カラバシーリャス,The Buffoon Calabacillas,artist_diego_velazquez,,1637,1639,oil_painting,,baroque,宮廷の周縁に生きる人物を丁寧に描き、表情に複雑な尊厳を残した。笑いの仮面が、むしろ痛い。,,
work_the_reader_fragonard,読書する少女,The Reader|Jeune fille lisant,artist_jean_honore_fragonard,,1768,1770,oil_painting,,rococo,静かな読書の姿を、素早い筆致で瑞々しく捉えた。内面へ沈む時間が、装飾的な世界の中でふっと止まり、親密さが際立つ。,,
work_the_swineherd_gauguin,豚飼い,The Swineherd|Le Porcher,artist_paul_gauguin,1888,,,painting,post_impressionism,modern_19c,素朴な労働の場面を象徴的に簡略化し、現実を神話へ寄せた。輪郭線と平面色が、物語を古い伝承のように見せる。,,
work_the_billet_doux_fragonard,内緒の手紙,The Billet Doux|The Love Note,artist_jean_honore_fragonard,,1770,1773,oil_painting,,rococo,小さな紙片に感情が凝縮される瞬間を、視線のやり取りとして描いた。秘密の軽さが、逆に緊張を生む。,,
work_the_shipwreck_turner,難破船,The Shipwreck,artist_jmw_turner,1805,,,painting,romanticism,modern_19c,荒海の中で人間の小ささを示し、自然の暴力を絵具のうねりとして描いた。視線が定まらず、恐怖が体験になる。,,
work_two_tahitian_women,二人のタヒチの女,Two Tahitian Women,artist_paul_gauguin,1899,,,painting,post_impressionism,modern_19c,静かな表情と装飾的な色面で、異文化を夢の距離で描いた。親密さより隔たりが強く、視線の謎が残る。,,
work_two_sisters_renoir,二人の姉妹,Two Sisters|On the Terrace|Les Deux Sœurs,artist_pierre_auguste_renoir,1881,,,painting,impressionism,modern_19c,花と衣装の色が響き合い、人物の存在感が光の中でふくらむ。肖像と季節感が自然に結びついた、幸福な印象派の一枚。,,
work_landscape_with_a_rainbow_rubens,虹のある風景,Landscape with a Rainbow,artist_peter_paul_rubens,,1636,1640,oil_painting,,baroque,雨上がりの光を祝福のように描き、自然を豊穣の象徴として示した。風景が呼吸し、空気の甘さが漂う。,,
work_the_parasol_goya,日傘,The Parasol|El Quitasol,artist_francisco_goya,1777,,,oil_painting,romanticism,modern_19c,明るい戸外の場面を軽やかに描きながら、階層や視線の関係が微妙に滲む。幸福そうな空気に、わずかな緊張が混ざる。,,
work_japanese_bridge_monet,日本の橋,Japanese Bridge|The Japanese Footbridge,artist_claude_monet,,1899,1900,painting,impressionism,modern_19c,池と橋と植物が一体化し、色の重なりで視点が漂う。自然が庭という枠を超え、光の迷宮になる。,,
work_nihonbashi_morning_view,日本橋朝之景,Nihonbashi Morning View|Nihonbashi asa no kei,artist_utagawa_hiroshige,1856,,,printmaking,ukiyo_e,modern_19c,江戸の一日の始まりを、光と人の流れで軽やかに捉えた。橋を中心に都市のリズムが整い、生活の動線がそのまま美になる。,,
work_the_kermesse,農民の祭り,The Kermesse,artist_peter_paul_rubens,,1635,1638,oil_painting,,baroque,踊りと酒宴の渦で、身体の歓喜を画面いっぱいに広げた。祝祭の熱が人間の生命力として噴き出す。,,
work_on_white_ii,白の上のII,On White II,artist_wassily_kandinsky,1923,,,painting,abstract_art,modern_early_20c,白い余白を舞台に、色と線が浮遊するように配置された抽象。静けさと緊張が同居し、見る行為が空間の読み解きになる。,,
work_swan_reflecting_elephants,白鳥の反映は象,Swans Reflecting Elephants,artist_salvador_dali,1937,,,painting,surrealism,modern_mid_20c,湖面の反射が別の像へ変形し、視覚の不確かさを遊戯として提示した。二重像が見る者の認識を揺さぶり、現実がパズルになる。,,
work_lady_with_an_ermine,白貂を抱く貴婦人,Lady with an Ermine|Dama con l’ermellino,artist_leonardo_da_vinci,1489,,,oil_painting,,renaissance,首のひねりと視線の方向が、人物の内面を動きとして伝える肖像。光の扱いが肌と毛皮を際立たせ、気配そのものが画面に宿る。,,
work_rebellious_slave,反抗する奴隷,Rebellious Slave,artist_michelangelo_buonarroti,,1513,1516,sculpture,,renaissance,束縛から逃れようとする力が、筋肉の突っ張りとして露わになる。止まったはずの彫刻が、いま動く寸前に見える。,,
work_sick_bacchus_caravaggio,病めるバッカス,Sick Bacchus,artist_caravaggio,,1593,1594,oil_painting,,baroque,神話の顔に病の青さを混ぜ、快楽の脆さを露わにした。果物の傷みが、身体の不安と響き合う。,,
work_tahitian_women_on_the_beach,浜辺のタヒチの女たち,Tahitian Women on the Beach,artist_paul_gauguin,1891,,,painting,post_impressionism,modern_19c,二人の女性を静かな輪郭でまとめ、言葉にならない時間を画面に沈めた。装飾的な色面が、夢のような距離感を作り出す。,,
work_dying_slave,瀕死の奴隷,Dying Slave,artist_michelangelo_buonarroti,,1513,1516,sculpture,,renaissance,ねじれる身体に眠りと死の境界を刻み、抵抗の気配を静かな美として残した。緊張が解ける直前の呼吸が石に宿る。,,
work_still_life_with_drapery_cezanne,布と静物,Still Life with Drapery,artist_paul_cezanne,,1895,1896,painting,post_impressionism,modern_19c,皿や果物と布の折れを構造として組み、静物を空間の問題へ変えた。物が重く、配置が思考になる。,,
work_the_dance_class,舞踊教室,The Dance Class,artist_edgar_degas,1874,,,painting,impressionism,modern_19c,稽古場の疲労と集中を切り取り、舞台の裏側を現実の時間として示した。中心がずれる構図が、場の空気を生む。,,
work_peace_burial_at_sea,平和 海上の埋葬,Peace - Burial at Sea,artist_jmw_turner,1842,,,painting,romanticism,modern_19c,黒い夜と淡い光で弔いを描き、静けさが深い痛みに変わる。海が広いほど、人の喪失が小さく鋭い。,,
work_transfiguration_raphael,変容,The Transfiguration|Trasfigurazione,artist_raphael,,1516,1520,painting,,renaissance,光に包まれる上段と、苦悩の渦巻く下段を対比させた晩年作。救済と混乱が同居し、盛期ルネサンスの調和が揺らぐ瞬間を示す。,,
work_self_portrait_with_bandaged_ear,包帯をした自画像,Self-Portrait with Bandaged Ear,artist_vincent_van_gogh,1889,,,painting,post_impressionism,modern_19c,事件の直後の自分を冷静に描き、揺れる精神を色と線で抑え込んだ。背景の版画や外套が、孤独を静かに強める。,,
work_return_of_the_prodigal_son,放蕩息子の帰還,The Return of the Prodigal Son,artist_rembrandt,,1668,1669,oil_painting,,baroque,許しの場面を、最小限の光で静かに照らし出した晩年作。父の手の温度と沈黙が、劇よりも深い救済の感触を伝える。,,
work_st_francis_in_ecstasy,法悦の聖フランチェスコ,St. Francis in Ecstasy,artist_caravaggio,1595,,,oil_painting,,baroque,天使に支えられる身体の重さが、神秘を現実の接触に変える。闇が深いほど、温度のある救済が見える。,,
work_dream_caused_by_flight_of_a_bee,蜂の周りを飛ぶ夢が目覚めの1秒前に引き起こした夢,Dream Caused by the Flight of a Bee Around a Pomegranate a Second Before Awakening,artist_salvador_dali,1944,,,painting,surrealism,modern_mid_20c,眠りの中の飛躍を、鋭いイメージの連鎖として可視化した。静止した裸体の周囲で現実が裂け、夢の時間が圧縮される。,,
work_woman_with_a_hat,帽子の女,Woman with a Hat|Femme au chapeau,artist_henri_matisse,1905,,,painting,fauvism,modern_early_20c,色そのものを主役にして人物を組み立て、肖像画の常識を塗り替えた。大胆な色面が感情の速度を伝え、見ることが刺激になる。,,
work_at_the_milliners,帽子屋にて,At the Milliner's,artist_edgar_degas,1882,,,painting,impressionism,modern_19c,装いの場面を近距離で描き、都市の消費と視線の関係を浮かび上がらせた。色と布の質感が、会話の代わりになる。,,
work_madonna_of_the_meadow,牧場の聖母,Madonna of the Meadow|Madonna del Prato,artist_raphael,1506,,,painting,,renaissance,三角形の安定した構図に、母子の優しさと予兆を織り込んだ。自然の風景が人物の感情を支え、理想化が生身の温度を帯びる。,,
work_witches_sabbath_goya,魔女の集会,Witches’ Sabbath|Aquelarre,artist_francisco_goya,,1820,1823,painting,romanticism,modern_19c,闇の儀式を荒い筆致で描き、迷信が人間を飲み込む怖さを露出させた。笑いと恐怖が同居し、視線の逃げ場がない。,,
work_witches_flight_goya,魔女の飛翔,Witches' Flight|Vuelo de brujas,artist_francisco_goya,,1797,1798,painting,romanticism,modern_19c,闇夜の異様な出来事を描き、迷信と恐怖が人を支配する構図を露出させた。笑いに似た気配が、逆に寒い。,,
work_witches_sabbath_goya,魔女の夜宴,Witches' Sabbath,artist_francisco_goya,,1797,1798,painting,romanticism,modern_19c,迷信と恐怖が共同体を飲み込む場面を、闇の寓話として描いた。滑稽さが混じるほど、怖さが増す。,,
work_infinity_nets_kusama,無限の網,Infinity Nets,artist_yayoi_kusama,,1959,1961,painting,contemporary_art,contemporary,小さな反復の筆致で画面を覆い、視覚を終わりのない揺れへ連れていく。単調さが強度になり、見るほどに空間が崩れる。,,
work_narumi_arimatsu_tie_dyed,鳴海 名物有松絞,Narumi: Famous Arimatsu Tie-dyed,artist_utagawa_hiroshige,,1833,1834,printmaking,ukiyo_e,modern_19c,旅の道中に名物を重ね、土地の個性を視覚の記憶として定着させた。人物の動きが軽く、街道の気配が広がる。,,
work_mao_warhol,毛沢東,Mao,artist_andy_warhol,1972,,,printmaking,pop_art,modern_mid_20c,政治的肖像をポップな色で増殖させ、権力のイメージを商品化した。プロパガンダと広告の距離が縮み、像の力だけが残る。,,
work_helene_fourment_in_fur_wrap,毛皮をまとうヘレーネ・フールマン,Het Pelsken|Helene Fourment in a Fur Wrap,artist_peter_paul_rubens,1636,,,oil_painting,,baroque,柔らかな肌と毛皮の対比で、親密な視線を露わにした。華美ではなく温度があり、肖像が愛情の記録になる。,,
work_four_horsemen_of_the_apocalypse,黙示録の四騎士,Four Horsemen of the Apocalypse,artist_albrecht_durer,1498,,,printmaking,,renaissance,死と破壊が雪崩のように迫る場面を、奔流の線で刻んだ木版画。物語の恐怖が、速度と密度として視覚化されている。,,
work_blind_mans_bluff,目隠し鬼,Blind Man's Bluff,artist_jean_honore_fragonard,,1759,1760,oil_painting,,rococo,遊戯の軽さが画面全体を跳ねさせ、笑いがそのまま構図になる。明るいのに、どこか危うい。,,
work_the_night_cafe,夜のカフェ,The Night Café,artist_vincent_van_gogh,1888,,,painting,post_impressionism,modern_19c,赤と緑の衝突で空間を不安にし、夜の孤独を温度として描いた。眩しいのに居心地が悪く、眠れない光が残る。,,
work_cafe_terrace_at_night,夜のカフェテラス,Café Terrace at Night,artist_vincent_van_gogh,1888,,,painting,post_impressionism,modern_19c,夜を黒で塗らず、黄色と青の対比で街の熱と空気を描いた。人工の光が星空と競り合い、夜の感覚が色として響く。,,
work_the_night_watch,夜警,The Night Watch|De Nachtwacht,artist_rembrandt,1642,,,oil_painting,,baroque,民兵隊の行進を、光と影の演出で劇的な瞬間に変えた大作。群像が動きながら立ち上がり、肖像画の枠を超える物語性を獲得した。,,
work_young_hare,野うさぎ,Young Hare,artist_albrecht_durer,1502,,,watercolor,,renaissance,毛並みの一本一本まで観察に基づき描いた水彩素描。自然への眼差しが科学的でありながら、生命の柔らかさがそのまま残る。,,
work_massacre_of_the_innocents_rubens,幼児虐殺,Massacre of the Innocents,artist_peter_paul_rubens,,1611,1612,oil_painting,,baroque,暴力と抵抗が絡み合う群像で、恐怖の混沌を圧縮した。人体のねじれが感情の渦となり、画面が叫びのように迫ってくる。,,
work_the_star_degas,踊り子,The Star|L'Étoile,artist_edgar_degas,1878,,,painting,impressionism,modern_19c,スポットライトの瞬間を鋭く切り取り、華やぎの裏の緊張を残した。舞台袖の気配が、成功の孤独を匂わせる。,,
work_dancer_adjusting_her_slipper,踊り子（靴を直す）,Dancer Adjusting Her Slipper,artist_edgar_degas,,1885,1885,painting,,modern_19c,屈む一瞬を切り取り、見せる身体と疲れた身体が重なる。親密なのに距離があり、覗く視線が意識される。,,
work_after_the_bath_degas,浴後,After the Bath,artist_edgar_degas,,1890,1895,painting,,modern_19c,身体を拭う動作を切り取って、私的な時間の生々しさを示した。理想化のない姿が、逆に強い親密さを生む。,,
work_the_naked_maja,裸のマハ,The Naked Maja|La maja desnuda,artist_francisco_goya,,1797,1800,oil_painting,romanticism,modern_19c,理想化よりも現実の肉体を前面に出し、視線の挑発で鑑賞者を試す裸婦像。社会の規範と欲望の境界を、絵画の中で露わにする。,,
work_old_woman_frying_eggs,卵を焼く老女,Old Woman Frying Eggs,artist_diego_velazquez,1618,,,oil_painting,,baroque,台所の道具と食材を精密に描き、日常を静物の緊張へ高めた。光が手元を照らし、生活の技が美になる。,,
work_sleep_of_reason_produces_monsters,理性の眠りは怪物を生む,The Sleep of Reason Produces Monsters,artist_francisco_goya,1799,,,printmaking,romanticism,modern_19c,理性が沈むと悪夢が湧くという警句を、鋭い版の陰影で示した。社会批評が、恐怖の寓意として突き刺さる。,,
work_sleep_of_reason_produces_monsters,理性の眠りは怪物を生む,The Sleep of Reason Produces Monsters,artist_francisco_goya,1799,,,printmaking,romanticism,modern_19c,眠りに落ちた理性の背後で怪物が湧き、恐怖が内側から生まれることを示す。寓意なのに生々しく、背中が冷える。,,
work_fireworks_at_ryogoku_bridge,両国花火,Ryōgoku Fireworks,artist_utagawa_hiroshige,,1858,1858,printmaking,ukiyo_e,modern_19c,夜空の花火と川面の反射で、江戸の夏の熱を一瞬に凝縮した。暗闇の中の光が、群衆の気配を浮かび上がらせる。,,
work_the_meeting_progress_of_love,恋の成就（出会い）,The Meeting|Progress of Love,artist_jean_honore_fragonard,,1771,1772,oil_painting,,rococo,庭園での再会を軽やかな身振りで描き、恋を舞台の出来事として見せた。装飾の渦が、感情を加速させる。,,
work_the_fountain_of_love_fragonard,恋の泉,The Fountain of Love,artist_jean_honore_fragonard,,1785,1788,oil_painting,,rococo,庭園の装飾性を舞台に、恋の高揚を流れる水のように描いた。光が散り、物語が香りとして広がる。,,
work_the_pursuit_progress_of_love,恋の追跡,The Pursuit|Progress of Love,artist_jean_honore_fragonard,,1771,1773,oil_painting,,rococo,追いかける動きが画面を走り、恋の熱が身体の距離として表れる。軽さが濃密で、視線が止まらない。,,
work_the_lover_crowned_fragonard,恋人の戴冠,The Lover Crowned|Le Couronnement de l’amant,artist_jean_honore_fragonard,1771,,,oil_painting,,rococo,恋の勝利を祝う場面を、花と身振りの連鎖で軽やかに構成した。祝祭の裏に、演技めいた甘さが覗く。,,
work_the_love_letter_vermeer,恋文,The Love Letter,artist_johannes_vermeer,1669,,,oil_painting,,baroque,開いた扉の奥に私的な場面を覗かせ、見る者を盗み見の位置へ置いた。小道具が物語を暗示し、静けさが濃密になる。,,
work_love_letter_fragonard,恋文,The Love Letter,artist_jean_honore_fragonard,,1770,1772,oil_painting,,rococo,手紙がもたらす期待を、頬の赤みと身振りの軽さで表した。ロココの甘さの中に、焦りの時間が潜む。,,
work_the_old_guitarist,老いたギター弾き,The Old Guitarist,artist_pablo_picasso,,1903,1904,painting,,modern_early_20c,青の色調に沈む痩せた身体が、貧困と孤独を静かに語る。形の歪みが痛みを強め、初期の内省が濃く刻まれている。,,
work_duel_with_cudgels,棍棒での決闘,Duel with Cudgels|Duelo a garrotazos,artist_francisco_goya,,1819,1823,painting,romanticism,modern_19c,泥に足を取られながら殴り合う二人で、暴力の不毛さを凝縮した。勝敗より、抜け出せない状況そのものが悲劇になる。,,
work_christ_crucified_velazquez,磔刑のキリスト,Christ Crucified,artist_diego_velazquez,1632,,,oil_painting,,baroque,装飾を抑え、静かな暗闇の中で身体の重さだけを際立たせた。悲劇が大声ではなく沈黙として迫る。,,
work_the_bolt_fragonard,閂（かんぬき）,The Bolt|Le Verrou,artist_jean_honore_fragonard,,1777,1778,oil_painting,,rococo,扉を閉める動作に緊迫した官能を凝縮した室内画。明暗の対比が感情を煽り、甘さだけではないロココの陰影が立ち上がる。,,
